event_id,home_team,away_team,commence_time,bookmaker,market,player_name,stat_type,line,direction,odds,fetch_time,week,source
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_rush_yds,Tyrod Taylor,Rush Yds,27.5,Under,-111,2025-11-20T15:57:23.942023,12,draftkings
c8913b70b63ae247f23a4e1dec08c668,Chicago Bears,Pittsburgh Steelers,2025-11-23T18:00:00Z,draftkings,player_pass_tds,Caleb Williams,Pass TDs,1.5,Over,121,2025-11-20T15:57:23.942023,12,draftkings
c8913b70b63ae247f23a4e1dec08c668,Chicago Bears,Pittsburgh Steelers,2025-11-23T18:00:00Z,draftkings,player_pass_tds,Caleb Williams,Pass TDs,1.5,Under,-154,2025-11-20T15:57:23.942023,12,draftkings
c8913b70b63ae247f23a4e1dec08c668,Chicago Bears,Pittsburgh Steelers,2025-11-23T18:00:00Z,draftkings,player_pass_yds,Caleb Williams,Pass Yds,222.5,Over,-112,2025-11-20T15:57:23.942023,12,draftkings
c8913b70b63ae247f23a4e1dec08c668,Chicago Bears,Pittsburgh Steelers,2025-11-23T18:00:00Z,draftkings,player_pass_yds,Caleb Williams,Pass Yds,222.5,Under,-112,2025-11-20T15:57:23.942023,12,draftkings
c8913b70b63ae247f23a4e1dec08c668,Chicago Bears,Pittsburgh Steelers,2025-11-23T18:00:00Z,draftkings,player_reception_yds,DK Metcalf,Rec Yds,54.5,Over,-111,2025-11-20T15:57:23.942023,12,draftkings
c8913b70b63ae247f23a4e1dec08c668,Chicago Bears,Pittsburgh Steelers,2025-11-23T18:00:00Z,draftkings,player_reception_yds,DK Metcalf,Rec Yds,54.5,Under,-114,2025-11-20T15:57:23.942023,12,draftkings
c8913b70b63ae247f23a4e1dec08c668,Chicago Bears,Pittsburgh Steelers,2025-11-23T18:00:00Z,draftkings,player_reception_yds,Rome Odunze,Rec Yds,50.5,Over,-110,2025-11-20T15:57:23.942023,12,draftkings
c8913b70b63ae247f23a4e1dec08c668,Chicago Bears,Pittsburgh Steelers,2025-11-23T18:00:00Z,draftkings,player_reception_yds,Rome Odunze,Rec Yds,50.5,Under,-114,2025-11-20T15:57:23.942023,12,draftkings
c8913b70b63ae247f23a4e1dec08c668,Chicago Bears,Pittsburgh Steelers,2025-11-23T18:00:00Z,draftkings,player_reception_yds,DJ Moore,Rec Yds,36.5,Over,-114,2025-11-20T15:57:23.942023,12,draftkings
c8913b70b63ae247f23a4e1dec08c668,Chicago Bears,Pittsburgh Steelers,2025-11-23T18:00:00Z,draftkings,player_reception_yds,DJ Moore,Rec Yds,36.5,Under,-110,2025-11-20T15:57:23.942023,12,draftkings
c8913b70b63ae247f23a4e1dec08c668,Chicago Bears,Pittsburgh Steelers,2025-11-23T18:00:00Z,draftkings,player_reception_yds,D'Andre Swift,Rec Yds,12.5,Over,-112,2025-11-20T15:57:23.942023,12,draftkings
c8913b70b63ae247f23a4e1dec08c668,Chicago Bears,Pittsburgh Steelers,2025-11-23T18:00:00Z,draftkings,player_reception_yds,D'Andre Swift,Rec Yds,12.5,Under,-112,2025-11-20T15:57:23.942023,12,draftkings
c8913b70b63ae247f23a4e1dec08c668,Chicago Bears,Pittsburgh Steelers,2025-11-23T18:00:00Z,draftkings,player_receptions,Rome Odunze,Receptions,4.5,Over,122,2025-11-20T15:57:23.942023,12,draftkings
c8913b70b63ae247f23a4e1dec08c668,Chicago Bears,Pittsburgh Steelers,2025-11-23T18:00:00Z,draftkings,player_receptions,Rome Odunze,Receptions,4.5,Under,-156,2025-11-20T15:57:23.942023,12,draftkings
